Role,Index,Pose Index,Structure,Protein,MW(Molecular Weight) Unit Dalton,#Atoms,SlogP,TPSA,Flexibility,#RB,LF Rank Score,LF dG,LF VSscore,LF LE,tPSA,Hacc,Hdon,logSw,Library,MW_FREE
chembridge-fragment-library-part2-cl-2024-06,528,1,O=C(NC1CNC1)c2cnnn2-c3ccccc3,6TBE_P,243.3,18,0,71.8,1.5,3,-3.757,-5.358,-6.35,-0.298,7.18E+01,4,2,-2.17E+00,1101,CORE
chembridge-fragment-library-part2-cl-2024-06,4622,1,Cn1cc(-c2nnc3CCCCCn23)cn1,6TBE_P,217.3,16,1.4,48.5,1.6,1,-3.757,-4.743,-5.272,-0.296,4.85E+01,3,0,-1.81E+00,1111,CORE
chembridge-fragment-library-part1-exp-2024-06,1384,1,O=C1CCCN1Cc2ccc(CN)cc2,6TBE_P,204.3,15,1.3,46.3,4.3,4,-3.756,-4.663,-5.912,-0.311,4.63E+01,2,1,-2.00E+00,ExpressPick,2.04E+02
chembridge-fragment-library-part1-exp-2024-06,9010,1,Fc1ccc(C(=O)N(C(C)C)C(C)C)cc1,6TBE_P,223.3,16,3.4,20.3,2.5,4,-3.756,-4.158,-5.096,-0.26,2.03E+01,1,0,-2.97E+00,ExpressPick,2.23E+02
chembridge-fragment-library-part1-exp-2024-06,12412,1,Brc1cc(c2c(C3(OCCO3)C(=O)N2)c1)C,6TBE_P,284.1,16,2,47.6,0.5,0,-3.756,-5.792,-6.344,-0.362,4.76E+01,3,1,-3.01E+00,ExpressPick,2.84E+02
chembridge-fragment-library-part1-exp-2024-06,26618,1,O=C(Nc1ccc2c(nc3COCCn32)c1)C,6TBE_P,231.3,17,1.5,56.1,0.9,1,-3.756,-5.325,-5.765,-0.313,5.61E+01,3,1,-1.36E+00,ExpressPick,2.31E+02
chembridge-fragment-library-part1-exp-2024-06,1070,1,N[C@@H](CCn1cncn1)c2ccccc2,6TBE_P,202.3,15,1.4,56.7,5,5,-3.755,-4.563,-5.603,-0.304,5.67E+01,3,1,-2.55E-01,ExpressPick,2.02E+02
chembridge-fragment-library-part1-exp-2024-06,3188,1,Clc1cccc(-c2c([nH]nc2C)N)c1,6TBE_P,207.7,14,2.6,54.7,0,1,-3.755,-4.777,-5.686,-0.341,5.47E+01,1,2,-1.06E+00,ExpressPick,2.08E+02
chembridge-fragment-library-part1-exp-2024-06,3216,1,Clc1ccc2c(c1)cn[nH]2,6TBE_P,152.6,10,2.2,28.7,0,0,-3.755,-4.325,-4.984,-0.432,2.87E+01,1,1,-2.49E+00,ExpressPick,1.53E+02
chembridge-fragment-library-part1-exp-2024-06,6560,1,Nc1cc(nn1-c2ccccc2)C,6TBE_P,173.2,13,1.8,43.8,0.3,1,-3.755,-4.055,-5.176,-0.312,4.38E+01,1,1,-1.90E+00,ExpressPick,1.73E+02
chembridge-fragment-library-part1-exp-2024-06,8806,1,Clc1ccc(CN(C2CCN(CC2)C)C)cc1,6TBE_P,252.8,17,2.9,6.5,4,3,-3.755,-6.504,-6.731,-0.383,6.48E+00,2,0,-2.39E+00,ExpressPick,2.53E+02
chembridge-fragment-library-part2-cl-2024-06,448,1,Cc1cc(no1)Cn2ccnc2-c3cc(no3)C,6TBE_P,244.3,18,1,69.9,2.1,3,-3.755,-4.709,-5.639,-0.262,6.99E+01,5,0,-2.05E+00,1105,CORE
chembridge-fragment-library-part1-exp-2024-06,28,1,O=C(c1ccccn1)c2cnccc2,6TBE_P,184.2,14,1.7,42.8,0.5,2,-3.754,-4.674,-5.506,-0.334,4.29E+01,3,0,-1.13E+00,ExpressPick,1.84E+02
chembridge-fragment-library-part1-exp-2024-06,3976,1,O=C1CCCc2c3ccc(N)cc3[nH]c12,6TBE_P,200.2,15,2.3,58.9,0.3,0,-3.754,-4.775,-6.055,-0.318,5.89E+01,1,2,-1.87E+00,ExpressPick,2.00E+02
chembridge-fragment-library-part1-exp-2024-06,7556,1,Brc1ccc(C(=O)NNc2ccccc2)cc1,6TBE_P,291.1,17,3.3,41.1,1.5,3,-3.754,-5.211,-6.261,-0.307,4.11E+01,1,2,-3.43E+00,ExpressPick,2.91E+02
chembridge-fragment-library-part1-exp-2024-06,7780,1,COc1ccc([C@@H]2c3c([nH]cn3)CCN2)cc1,6TBE_P,229.3,17,1.7,49.9,1.1,2,-3.754,-5.545,-6.169,-0.326,4.99E+01,3,2,-4.37E-01,ExpressPick,2.29E+02
chembridge-fragment-library-part1-exp-2024-06,11084,1,CN1CCN(C2CCN(CC2)Cc3ccccc3)CC1,6TBE_P,273.4,20,1.9,9.7,4.1,3,-3.754,-5.54,-6.167,-0.277,9.72E+00,3,0,-1.05E+00,ExpressPick,2.73E+02
chembridge-fragment-library-part2-cl-2024-06,738,1,O=C(NCc1nc(cc(n1)C)C)c2ccc[nH]2,6TBE_P,230.3,17,1.4,70.7,2.3,3,-3.754,-4.827,-5.812,-0.284,7.07E+01,3,2,-1.81E+00,1101,CORE
chembridge-fragment-library-part2-cl-2024-06,1402,1,CN1CCC[C@H](n2ccnc2-c3cccc(OC)c3)C1,6TBE_P,271.4,20,2.8,30.3,1.5,3,-3.754,-5.559,-6.334,-0.278,3.03E+01,3,0,-2.14E+00,1105,CORE
chembridge-fragment-library-part2-cl-2024-06,5732,1,Clc1cnc(C(=O)N[C@@H](Cc2cnccc2)C)cc1,6TBE_P,275.7,19,2.5,54.9,3.3,4,-3.754,-5.682,-6.589,-0.299,5.49E+01,3,1,-1.33E+00,1101,CORE
chembridge-fragment-library-part1-exp-2024-06,1766,1,Nc1ccnn1Cc2ccccc2OC,6TBE_P,203.2,15,1.5,53.1,2.5,3,-3.753,-4.842,-5.501,-0.323,5.31E+01,2,1,-2.38E+00,ExpressPick,2.03E+02
chembridge-fragment-library-part1-exp-2024-06,10088,1,Brc1cc(N2C(=O)[C@H]3[C@H]4C=C[C@@H]([C@@H]3C2=O)CC4)ccc1C,6TBE_P,346.2,21,3.4,37.4,1.1,1,-3.753,-5.978,-6.847,-0.285,3.74E+01,2,0,-4.17E+00,ExpressPick,3.46E+02
chembridge-fragment-library-part1-exp-2024-06,12326,1,Brc1cccc(N2C(=O)[C@@H]3[C@@H]4C=C[C@@H](C54CC5)[C@H]3C2=O)c1,6TBE_P,344.2,21,3.1,37.4,0.6,1,-3.753,-5.664,-6.174,-0.27,3.74E+01,2,0,-3.52E+00,ExpressPick,3.44E+02
chembridge-fragment-library-part1-exp-2024-06,21424,1,Brc1cn(nc1)Cc2ccc([N+]([O-])=O)cc2,6TBE_P,282.1,16,2.6,63.6,2.3,3,-3.753,-4.477,-5.222,-0.28,6.10E+01,3,0,-4.08E+00,ExpressPick,2.82E+02
chembridge-fragment-library-part1-exp-2024-06,27738,1,O=C(Nc1cc(ccc1C)C=2C=CC(=O)NN2)C,6TBE_P,243.3,18,1.2,70.6,0.4,2,-3.753,-4.042,-4.974,-0.225,7.48E+01,3,2,-1.32E+00,ExpressPick,2.43E+02
chembridge-fragment-library-part2-cl-2024-06,444,1,Clc1ccc(OCC)c(-c2cncc(n2)N)c1,6TBE_P,249.7,17,2.8,61,1.7,3,-3.753,-5.695,-6.233,-0.335,6.10E+01,3,1,-3.44E+00,1109,CORE
chembridge-fragment-library-part1-exp-2024-06,6312,1,O=C1CCN(N1)c2ccc(cc2)C,6TBE_P,176.2,13,1.2,32.3,0.6,1,-3.752,-4.273,-5.007,-0.329,3.23E+01,1,1,-1.67E+00,ExpressPick,1.76E+02
chembridge-fragment-library-part1-exp-2024-06,8908,1,Brc1ccc([C@H]2C(=C(Oc3cc(N)ccc32)N)C#N)cc1,6TBE_P,342.2,21,3.3,85.1,0.2,1,-3.752,-5.748,-6.786,-0.274,8.51E+01,2,2,-3.35E+00,ExpressPick,3.42E+02
chembridge-fragment-library-part1-exp-2024-06,10900,1,N1([C@@H]2C[C@@H]3CC[C@H]2C3)CCN(CC1)c4ncccn4,6TBE_P,258.4,19,1.8,32.3,2.2,2,-3.752,-5.798,-6.273,-0.305,3.23E+01,3,0,-1.70E+00,ExpressPick,2.58E+02
chembridge-fragment-library-part1-exp-2024-06,14474,1,Brc1cccc(C2=N/C(C(O2)=O)=C\N(C)C)c1,6TBE_P,295.1,17,2.2,41.9,0.3,2,-3.752,-5.759,-6.371,-0.339,4.19E+01,3,0,-3.74E+00,ExpressPick,2.95E+02
chembridge-fragment-library-part1-exp-2024-06,20844,1,S=C(NCCN(C)C)Nc1ccc(OCC)cc1,6TBE_P,267.4,18,1.9,36.5,5.3,8,-3.752,-5.052,-5.746,-0.281,3.65E+01,2,2,-1.78E+00,ExpressPick,2.67E+02
chembridge-fragment-library-part1-exp-2024-06,22930,1,O=C1N(C(=O)C=C(N1c2ccccc2)N)C,6TBE_P,217.2,16,0.8,66.6,0.3,1,-3.752,-4.484,-5.498,-0.28,7.00E+01,2,1,-1.86E+00,ExpressPick,2.17E+02
chembridge-fragment-library-part2-cl-2024-06,3418,1,O=C(N1CCc2c(c(n[nH]2)C)C1)c3ccn4c(c3)ccn4,6TBE_P,281.3,21,1.6,66.3,1,2,-3.752,-6.399,-7.428,-0.305,6.63E+01,3,1,-2.85E+00,1101,CORE
chembridge-fragment-library-part1-exp-2024-06,3010,1,Clc1cccc2c1c(nn2C)N,6TBE_P,181.6,12,1.8,43.8,0,0,-3.751,-4.636,-5.068,-0.386,4.38E+01,1,1,-4.04E-01,ExpressPick,1.82E+02
chembridge-fragment-library-part1-exp-2024-06,11424,1,Brc1ccc(C(=O)CN2CCOCC2)cc1,6TBE_P,284.2,16,2,29.5,3.2,3,-3.751,-5.442,-5.934,-0.34,2.95E+01,3,0,-2.42E+00,ExpressPick,2.84E+02
chembridge-fragment-library-part1-exp-2024-06,18132,1,Brc1cncc(C(=O)NCc2ccccn2)c1,6TBE_P,292.1,17,2.2,54.9,2.3,3,-3.751,-5.495,-6.158,-0.323,5.49E+01,3,1,-1.33E+00,ExpressPick,2.92E+02
chembridge-fragment-library-part1-exp-2024-06,20448,1,Brc1ccc(Cl)c(C(=O)NCCOC)c1,6TBE_P,292.6,15,2.6,38.3,3.3,4,-3.751,-6.1,-6.836,-0.407,3.83E+01,2,1,-3.44E+00,ExpressPick,2.93E+02
chembridge-fragment-library-part1-exp-2024-06,24726,1,Fc1c(F)ccc(N(S(=O)(=O)C)CC(=O)N(C)C)c1,6TBE_P,292.3,19,1.4,57.7,3.5,5,-3.751,-5.037,-6.115,-0.265,5.77E+01,3,0,-2.03E+00,ExpressPick,2.92E+02
chembridge-fragment-library-part1-exp-2024-06,26530,1,O=S(=O)(Nc1ccc(C(=O)N(CC)CC)cc1C)C,6TBE_P,284.4,19,1.8,66.5,3.3,6,-3.751,-4.942,-5.186,-0.26,6.65E+01,3,1,-1.93E+00,ExpressPick,2.84E+02
chembridge-fragment-library-part1-exp-2024-06,5652,1,CNCc1cccc2cccnc21,6TBE_P,172.2,13,2,24.9,2,2,-3.75,-5.286,-5.925,-0.407,2.49E+01,2,1,-6.43E-01,ExpressPick,1.72E+02
chembridge-fragment-library-part1-exp-2024-06,7386,1,O=C1C=Cc2cccc(OC(=O)C)c2N1,6TBE_P,203.2,15,1.5,55.4,0.5,1,-3.75,-4.962,-5.747,-0.331,5.92E+01,3,1,-1.05E+00,ExpressPick,2.03E+02
chembridge-fragment-library-part1-exp-2024-06,9732,1,CN1Cc2c(CC1)c3cc(ccc3[nH]2)C,6TBE_P,200.3,15,2.5,19,0.5,0,-3.75,-5.307,-5.788,-0.354,1.90E+01,1,1,-1.83E+00,ExpressPick,2.00E+02
chembridge-fragment-library-part1-exp-2024-06,15860,1,S=C(NC1CC1)Nc2cccc(c2)C(F)(F)F,6TBE_P,260.3,17,3.2,24.1,1.8,5,-3.75,-5.431,-6.462,-0.319,2.41E+01,0,2,-2.35E+00,ExpressPick,2.60E+02
chembridge-fragment-library-part1-exp-2024-06,16466,1,FC(F)(F)C(=O)NC1CC(NC(C1)(C)C)(C)C,6TBE_P,252.3,17,2,41.1,2,2,-3.75,-5.247,-5.755,-0.309,4.11E+01,2,2,-2.60E+00,ExpressPick,2.52E+02
chembridge-fragment-library-part1-exp-2024-06,18948,1,Brc1ccc(N2C(=O)[C@H]3[C@H]([C@@H]4C=C[C@H]3[C@@H]5C[C@H]45)C2=O)c(Cl)c1,6TBE_P,378.7,22,3.6,37.4,1.8,1,-3.75,-6.448,-6.997,-0.293,3.74E+01,2,0,-4.12E+00,ExpressPick,3.79E+02
chembridge-fragment-library-part1-exp-2024-06,19438,1,Brc1cn(nc1C(=O)Nc2cc(Cl)ccc2OC)CC,6TBE_P,358.6,20,3.7,56.2,2,4,-3.75,-6.563,-7.204,-0.328,5.61E+01,3,1,-4.80E+00,ExpressPick,3.59E+02
chembridge-fragment-library-part1-exp-2024-06,23990,1,O=C1C(CCCC)=C(Nc2ncnn21)C,6TBE_P,206.2,15,1.8,59.8,3,3,-3.75,-4.515,-4.998,-0.301,6.31E+01,3,1,-1.09E+00,ExpressPick,2.06E+02
chembridge-fragment-library-part2-cl-2024-06,696,1,O1CCOC[C@H]1CN2CCc3c(c(n[nH]3)C4CC4)CC2,6TBE_P,277.4,20,1.1,50.4,4.2,3,-3.75,-6.638,-7.203,-0.332,5.04E+01,4,1,-1.51E+00,1204,CORE
chembridge-fragment-library-part1-exp-2024-06,11398,1,S=C(S[C@H]1CS(=O)(=O)C[C@H]1O)N(CC)CC,6TBE_P,283.4,16,0.9,57.6,5.6,6,-3.749,-6.537,-6.216,-0.409,5.76E+01,3,1,-7.55E-01,ExpressPick,2.83E+02
chembridge-fragment-library-part1-exp-2024-06,13048,1,O=C(Nc1ccccc1C(=O)N)[C@H]2CCCO2,6TBE_P,234.3,17,0.9,81.4,2,3,-3.749,-5.755,-6.878,-0.339,8.14E+01,3,2,-1.35E+00,ExpressPick,2.34E+02
chembridge-fragment-library-part1-exp-2024-06,26236,1,Brc1cc(c(cc1NC(=O)CN2CCOCC2)C)C,6TBE_P,327.2,19,2.4,41.6,3.2,3,-3.749,-5.902,-6.513,-0.311,4.16E+01,3,1,-3.71E+00,ExpressPick,3.27E+02
chembridge-fragment-library-part2-cl-2024-06,6989,1,O=C1[C@H](n2c(nnc2CN1C)C)Cc3ccccc3,6TBE_P,256.3,19,1.3,51,2.3,2,-3.749,-4.817,-5.673,-0.254,5.10E+01,3,0,-1.41E+00,1111,CORE
chembridge-fragment-library-part1-exp-2024-06,502,1,Nc1ccc2c(nc(c(n2)C)C)c1,6TBE_P,173.2,13,1.8,51.8,0,0,-3.748,-4.643,-5.506,-0.357,5.18E+01,2,1,-1.57E+00,ExpressPick,1.73E+02
chembridge-fragment-library-part1-exp-2024-06,704,1,N1(CCNCC1)c2cnccc2,6TBE_P,163.2,12,0.5,28.2,1.2,1,-3.748,-4.58,-5.194,-0.382,2.82E+01,2,1,3.12E-01,ExpressPick,1.63E+02
chembridge-fragment-library-part1-exp-2024-06,5512,1,O=C1C=CC(CC2CCNCC2)=CN1,6TBE_P,192.3,14,0.7,41.1,3,2,-3.748,-5.194,-6.021,-0.371,4.49E+01,2,2,-2.10E+00,ExpressPick,1.92E+02
chembridge-fragment-library-part1-exp-2024-06,7040,1,[O-][N+](=O)c1ccc(N2CCN(CC2)C)cc1N,6TBE_P,236.3,17,0.8,78.3,1.5,2,-3.748,-4.462,-5.257,-0.262,7.56E+01,3,1,-1.04E+00,ExpressPick,2.36E+02
chembridge-fragment-library-part1-exp-2024-06,9462,1,O=C(NNc1ccccc1)c2ccc(OC)c(OC)c2,6TBE_P,272.3,20,2.5,59.6,2.5,5,-3.748,-4.665,-6.318,-0.233,5.96E+01,3,2,-2.28E+00,ExpressPick,2.72E+02
chembridge-fragment-library-part1-exp-2024-06,13980,1,O=C1[C@@H]2CC=CC[C@H]2C(=O)N1c3ccccn3,6TBE_P,228.3,17,1.4,50.3,0.7,1,-3.748,-5.04,-5.767,-0.296,5.03E+01,3,0,-2.44E+00,ExpressPick,2.28E+02
chembridge-fragment-library-part1-exp-2024-06,16218,1,Brc1ccc2c(C(=O)N(CC)C(=O)N2)c1,6TBE_P,269.1,15,2.5,49.4,1,1,-3.748,-4.854,-5.505,-0.324,5.49E+01,2,1,-3.64E+00,ExpressPick,2.69E+02
chembridge-fragment-library-part2-cl-2024-06,3798,1,n1([C@@H]2C=CCCC2)ccnc1-c3cncnc3,6TBE_P,226.3,17,2.5,43.6,0.5,2,-3.748,-5.745,-6.317,-0.338,4.36E+01,3,0,-1.89E+00,1105,CORE
chembridge-fragment-library-part1-exp-2024-06,4936,1,OC(=O)C1(CCNCC1)CCC,6TBE_P,171.2,12,1.2,49.3,4.2,4,-3.747,-5,-5.363,-0.417,4.93E+01,3,2,-1.43E+00,ExpressPick,1.71E+02
chembridge-fragment-library-part1-exp-2024-06,11030,1,COCCN[C@H]1Cc2ccccc2CC1,6TBE_P,205.3,15,1.8,21.3,4.5,4,-3.747,-5.906,-6.402,-0.394,2.13E+01,2,1,-1.54E+00,ExpressPick,2.05E+02
chembridge-fragment-library-part1-exp-2024-06,12860,1,Clc1ccc(N2CCN(CC2)C)c([N+]([O-])=O)c1,6TBE_P,255.7,17,1.9,52.3,1.5,2,-3.747,-5.719,-6.159,-0.336,4.96E+01,3,0,-2.34E+00,ExpressPick,2.56E+02
chembridge-fragment-library-part1-exp-2024-06,16836,1,S=C(N(CC)CC)Nc1ccc(F)cc1,6TBE_P,226.3,15,3.1,15.3,2.8,5,-3.747,-5.441,-5.928,-0.363,1.53E+01,0,1,-1.10E+00,ExpressPick,2.26E+02
chembridge-fragment-library-part1-exp-2024-06,22618,1,Brc1ccc(NC(=O)CN2C(=O)C(NC2=O)(C)C)cc1,6TBE_P,340.2,20,1.8,78.5,2.3,3,-3.747,-5.887,-6.753,-0.294,7.85E+01,3,2,-2.56E+00,ExpressPick,3.40E+02
chembridge-fragment-library-part1-exp-2024-06,26116,1,O=C(NC)C1CCN(CC1)Cc2ccccc2,6TBE_P,232.3,17,1.6,32.3,4,3,-3.747,-5.638,-6.389,-0.332,3.23E+01,2,1,-1.55E+00,ExpressPick,2.32E+02
chembridge-fragment-library-part1-exp-2024-06,26224,1,O=C(NCc1cnccc1)c2ccc(OC)c(c2)C,6TBE_P,256.3,19,2.3,51.2,2.8,4,-3.747,-3.874,-5.66,-0.204,5.12E+01,3,1,-1.51E+00,ExpressPick,2.56E+02
chembridge-fragment-library-part1-exp-2024-06,28008,1,Cc1nncn1-c2ccccc2,6TBE_P,159.2,12,1.6,30.7,0.3,1,-3.747,-4.316,-4.916,-0.36,3.07E+01,2,0,-1.15E+00,ExpressPick,1.59E+02
chembridge-fragment-library-part1-exp-2024-06,622,1,CNCc1cnn(-c2ccccc2C)c1,6TBE_P,201.3,15,1.9,29.8,2.3,3,-3.746,-5.29,-5.878,-0.353,2.99E+01,2,1,-2.86E+00,ExpressPick,2.01E+02
chembridge-fragment-library-part1-exp-2024-06,1800,1,Nc1c(C)cnn1Cc2ccccc2,6TBE_P,187.2,14,1.8,43.8,2,2,-3.746,-4.111,-5.304,-0.294,4.38E+01,1,1,-3.20E-01,ExpressPick,1.87E+02
chembridge-fragment-library-part1-exp-2024-06,4498,1,O=C1Nc2cc(ccc2N1)C#N,6TBE_P,159.1,12,1.5,64.9,0,0,-3.746,-4.479,-5.219,-0.373,7.24E+01,2,2,-1.80E+00,ExpressPick,1.59E+02
chembridge-fragment-library-part1-exp-2024-06,5974,1,O1CCNCc2ccccc21,6TBE_P,149.2,11,1.2,21.3,1.2,0,-3.746,-5.308,-5.718,-0.483,2.13E+01,2,1,-3.88E-01,ExpressPick,1.49E+02
chembridge-fragment-library-part1-exp-2024-06,10660,1,Cc1c(CN2CCOCC2)c3ccccc3[nH]1,6TBE_P,230.3,17,2.3,28.3,3,2,-3.746,-5.708,-6.383,-0.336,2.83E+01,2,1,-1.86E+00,ExpressPick,2.30E+02
chembridge-fragment-library-part1-exp-2024-06,14974,1,Brc1ccc(C(=O)Nc2ccccc2NC(=O)C)cc1,6TBE_P,333.2,20,3.7,58.2,0.8,3,-3.746,-5.106,-6.236,-0.255,5.82E+01,2,2,-3.78E+00,ExpressPick,3.33E+02
chembridge-fragment-library-part1-exp-2024-06,18896,1,O=C(NCc1cnccc1)c2ccc(o2)C,6TBE_P,216.2,16,1.3,55.1,2.3,3,-3.746,-5.18,-6,-0.324,5.51E+01,3,1,-3.32E-01,ExpressPick,2.16E+02
chembridge-fragment-library-part1-exp-2024-06,22948,1,O=C(N1CCC[C@H](C1)C(=O)N)Nc2ccc(cc2)C,6TBE_P,261.3,19,1.7,75.4,2.7,4,-3.746,-5.868,-6.955,-0.309,7.54E+01,2,2,-1.97E+00,ExpressPick,2.61E+02
chembridge-fragment-library-part1-exp-2024-06,26614,1,O=C(CN1CCOCC1)c2cn(c3ccccc23)CC,6TBE_P,272.3,20,2.2,34.5,4.2,4,-3.746,-6.204,-6.951,-0.31,3.45E+01,3,0,-2.19E+00,ExpressPick,2.72E+02
chembridge-fragment-library-part2-cl-2024-06,4040,1,N[C@@H]1CCN(C1)c2c(c(c3ccccc3n2)C)C#N,6TBE_P,252.3,19,2,65.9,1.8,2,-3.746,-4.902,-5.875,-0.258,6.59E+01,3,1,-5.97E-01,1108,CORE
chembridge-fragment-library-part1-exp-2024-06,986,1,O=C1CCCN1c2cccc(N)c2,6TBE_P,176.2,13,1.4,46.3,0.6,1,-3.745,-4.144,-5.271,-0.319,4.63E+01,1,1,-8.19E-01,ExpressPick,1.76E+02
chembridge-fragment-library-part1-exp-2024-06,12950,1,O=C(N1CCC(CC1)C(=O)N)c2cccc3ccccc32,6TBE_P,282.3,21,2.2,63.4,2.5,3,-3.745,-5.18,-6.154,-0.247,6.34E+01,2,1,-1.71E+00,ExpressPick,2.82E+02
chembridge-fragment-library-part1-exp-2024-06,23574,1,O=C(Nc1ccccc1C)NCc2ccncc2,6TBE_P,241.3,18,2.7,54,2.8,5,-3.745,-4.652,-5.68,-0.258,5.40E+01,2,2,-7.80E-01,ExpressPick,2.41E+02
chembridge-fragment-library-part2-cl-2024-06,2948,1,O=C(N1CC2(CN(C2)C)C1)c3ccnc4ccccc34,6TBE_P,267.3,20,1.6,36.4,0.5,2,-3.745,-5.375,-6.193,-0.269,3.64E+01,3,0,-1.57E+00,1104,CORE
chembridge-fragment-library-part2-cl-2024-06,3378,1,O=C1[C@@H](n2c(nnc2[C@@H]3CCCN13)-c4ccccc4)C,6TBE_P,268.3,20,2.2,51,0.7,1,-3.745,-5.049,-6.001,-0.252,5.10E+01,3,0,-1.94E+00,1111,CORE
chembridge-fragment-library-part2-cl-2024-06,7351,1,o1cccc1-c2nccn2Cc3ccncc3,6TBE_P,225.2,17,2,43.8,2.1,3,-3.745,-4.613,-5.314,-0.271,4.38E+01,3,0,-3.90E-02,1105,CORE
chembridge-fragment-library-part1-exp-2024-06,5248,1,N1CCC(CC1)c2ccncn2,6TBE_P,163.2,12,0.9,37.8,1.1,1,-3.744,-5.037,-5.512,-0.42,3.78E+01,3,1,7.52E-01,ExpressPick,1.63E+02
chembridge-fragment-library-part1-exp-2024-06,9464,1,O=C(NNc1ccccc1)c2cccc(c2)C,6TBE_P,226.3,17,2.8,41.1,1.5,3,-3.744,-4.67,-5.87,-0.275,4.11E+01,1,2,-2.47E+00,ExpressPick,2.26E+02
chembridge-fragment-library-part1-exp-2024-06,26444,1,O=C(NCCc1c[nH]c2ccc(OC)cc21)NC,6TBE_P,247.3,18,1.6,66.1,4,6,-3.744,-5.987,-7.088,-0.333,6.62E+01,2,3,-2.47E+00,ExpressPick,2.47E+02
chembridge-fragment-library-part2-cl-2024-06,730,1,n1(Cc2cnc3ccccn32)ccnc1-c4c[nH]cn4,6TBE_P,264.3,20,2,63.8,2.1,3,-3.744,-5.037,-5.77,-0.252,6.38E+01,3,1,-1.96E+00,1105,CORE
chembridge-fragment-library-part1-exp-2024-06,874,1,Cc1cccc([C@H]2CNCCC2)c1,6TBE_P,175.3,13,2.5,12,1.1,1,-3.743,-5.344,-5.916,-0.411,1.20E+01,1,1,-3.10E+00,ExpressPick,1.75E+02
chembridge-fragment-library-part1-exp-2024-06,886,1,NC[C@@H](Oc1cnccc1)C,6TBE_P,152.2,11,0.8,48.1,3.5,4,-3.743,-4.873,-5.684,-0.443,4.81E+01,3,1,1.27E-01,ExpressPick,1.52E+02
chembridge-fragment-library-part1-exp-2024-06,17966,1,Brc1ccc2c(c(cn2CC(=O)N)C=O)c1,6TBE_P,281.1,16,1.8,65.1,2.3,3,-3.743,-5.767,-6.541,-0.36,6.51E+01,3,1,-2.74E+00,ExpressPick,2.81E+02
chembridge-fragment-library-part1-exp-2024-06,22848,1,O=C1NN=C(C(N[C@@H](c2ccccc2)C)=N1)C,6TBE_P,230.3,17,1.8,65.8,2.3,3,-3.743,-5.495,-6.386,-0.323,7.07E+01,3,2,-1.49E+00,ExpressPick,2.30E+02
chembridge-fragment-library-part1-exp-2024-06,25338,1,O=C(NC1CCN(CC1)CC)c2c(oc(c2)C)C,6TBE_P,250.3,18,1.5,45.5,3.2,3,-3.743,-5.34,-6.213,-0.297,4.55E+01,3,1,-2.12E+00,ExpressPick,2.50E+02
chembridge-fragment-library-part1-exp-2024-06,4040,1,Nc1nc2c(CCO2)c(n1)C,6TBE_P,151.2,11,0.3,61,0.2,0,-3.742,-4.182,-4.822,-0.38,6.10E+01,3,1,-1.04E+00,ExpressPick,1.51E+02
chembridge-fragment-library-part1-exp-2024-06,13670,1,Brc1c([N+]([O-])=O)cc(F)c(N2CCOCC2)c1,6TBE_P,305.1,17,2.6,58.3,1.5,2,-3.742,-4.062,-5.424,-0.239,5.56E+01,3,0,-3.94E+00,ExpressPick,3.05E+02
chembridge-fragment-library-part1-exp-2024-06,14976,1,O=C(Nc1ccccc1NC(=O)c2ccccc2)C,6TBE_P,254.3,19,2.9,58.2,0.8,3,-3.742,-5.337,-9.027,-0.281,5.82E+01,2,2,-2.29E+00,ExpressPick,2.54E+02
chembridge-fragment-library-part1-exp-2024-06,23516,1,O=C(N)Cc1coc2ccc(CC)cc21,6TBE_P,203.2,15,1.4,56.2,3,3,-3.742,-5.312,-8.827,-0.354,5.62E+01,2,1,-2.43E+00,ExpressPick,2.03E+02
chembridge-fragment-library-part1-exp-2024-06,26806,1,O=C(NCCOC)Nc1cccc(c1)C,6TBE_P,208.3,15,1.8,50.4,3.8,6,-3.742,-5.372,-6.068,-0.358,5.04E+01,2,2,-2.09E+00,ExpressPick,2.08E+02
chembridge-fragment-library-part1-exp-2024-06,27934,1,O=C(c1ccc(c(N)c1)C)c2ccc(N)cc2,6TBE_P,226.3,17,2.4,69.1,0.5,2,-3.742,-4.725,-5.9,-0.278,6.91E+01,1,2,-2.42E+00,ExpressPick,2.26E+02
chembridge-fragment-library-part1-exp-2024-06,18868,1,Brc1ccc(N2C(=O)[C@H]3[C@@H]([C@H]4CC[C@@H]3C4)C2=O)c(Cl)c1,6TBE_P,354.6,20,3.7,37.4,1,1,-3.741,-6.858,-7.031,-0.343,3.74E+01,2,0,-4.09E+00,ExpressPick,3.55E+02
chembridge-fragment-library-part1-exp-2024-06,23734,1,Nc1c([C@H]2CCCCN2C)cccn1,6TBE_P,191.3,14,1.8,42.2,1.1,1,-3.741,-5.264,-5.915,-0.376,4.22E+01,2,1,-4.98E-01,ExpressPick,1.91E+02
chembridge-fragment-library-part2-cl-2024-06,5388,1,O[C@@H]1C[C@H](C[C@H]1N)C(=O)N(Cc2cccs2)C,6TBE_P,254.3,17,1.2,66.6,5.8,6,-3.741,-6.119,-6.523,-0.36,6.66E+01,3,2,-1.73E+00,1207,CORE
